관리번호,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,통합영업상태명,영업상태명,소재지시설전화번호,소재지면적정보,X좌표값,Y좌표값,영업장주변구분명,급수시설구분명,다중이용업소여부,시설총규모정보,카테고리
3770000-101-2006-00208,일구네백반,20060913,경기도 수원시 팔달구 매산로52번길 5 (매산로2가),경기도 수원시 팔달구 매산로2가 59-6,16460.0,37.268487337,127.0071763421,영업/정상,영업,031-252-1919,73.23,200571.957253778,418506.42924365,,상수도전용,N,73.23,한식
3760000-101-2019-00214,일등 양평해장국,20190802,"경기도 수원시 권선구 매송고색로794번길 249, 1층 (고색동)",경기도 수원시 권선구 고색동 327-1,16648.0,37.2426097727,126.9904890856,영업/정상,영업,,155.60,199082.069726052,415633.925865191,,상수도전용,N,155.6,한식
3750000-101-2010-00024,일랑,20100222,"경기도 수원시 장안구 경수대로927번길 12-4, 104호 (송죽동)",경기도 수원시 장안구 송죽동 499-7 104호,16305.0,37.3015098218,127.0082698406,영업/정상,영업,,31.44,200662.103706676,422168.778786978,,상수도전용,N,31.44,기타
3760000-101-2024-00279,일랑,20240910,"경기도 수원시 권선구 곡선로49번길 35, 102호 (곡반정동)",경기도 수원시 권선구 곡반정동 547-7,16670.0,37.2405040683,127.0306065701,영업/정상,영업,,41.04,202644.562925493,415401.277793164,,,N,41.04,한식
3750000-101-2019-00104,일레체 정자점,20190627,"경기도 수원시 장안구 수성로261번길 46-21, 1층 (정자동)",경기도 수원시 장안구 정자동 45-38,16314.0,37.2923111142,127.0007255143,영업/정상,영업,031-241-9438,40.92,199994.571287492,421149.724584199,,상수도전용,N,40.92,기타
5610000-101-2024-00152,일로집 광교호수공원점,20240503,"경기도 수원시 영통구 법조로 25, 광교 SK VIEW Lake A 1층 근린생활 160,161호 (하동)",경기도 수원시 영통구 하동 1016-1 광교 SK VIEW Lake,16514.0,37.287481312,127.0602221632,영업/정상,영업,,73.52,205273.931816708,420610.782510294,,,N,73.52,한식
3770000-101-1999-00286,일루와,19990401,"경기도 수원시 팔달구 팔달문로 71, 1층 (지동)",경기도 수원시 팔달구 지동 134-27 1층,16244.0,37.2800950861,127.0242694086,영업/정상,영업,031-237-4020,67.92,202081.512221449,419792.246138398,,,N,67.92,기타
3760000-101-2024-00046,일류한식뷔페(매교점),20240220,"경기도 수원시 권선구 권선로 590, 1층 (세류동)",경기도 수원시 권선구 세류동 155-10,16577.0,37.2619521343,127.015891458,영업/정상,영업,,134.85,201335.839697712,417776.750046492,,,N,134.85,한식
3750000-101-2009-00060,일미닭갈비파전,20090519,"경기도 수원시 장안구 서부로2106번길 21, 2층 (율전동)",경기도 수원시 장안구 율전동 433-63 왕돈까스,16417.0,37.2972584,126.9713571977,영업/정상,영업,031-296-6641,151.90,197389.441770093,421698.013572422,,상수도전용,Y,151.9,한식
3770000-101-2016-00160,일미닭갈비파전 아주대 가성비점심밥집 저녁회식명가,20160817,"경기도 수원시 팔달구 아주로47번길 12, 3층 (우만동)",경기도 수원시 팔달구 우만동 59,16497.0,37.2792406635,127.0430564219,영업/정상,영업,031-217-1241,165.15,203745.76118999,419700.36497033,,상수도전용,Y,165.15,한식
3750000-101-2013-00089,일미리금계찜닭(수원성균관대점),20130617,"경기도 수원시 장안구 서부로2126번길 24, B동 103호 (율전동)",경기도 수원시 장안구 율전동 290-14,16417.0,37.2978509264,126.9728424085,영업/정상,영업,031-278-3858,26.54,197505.396222732,421759.84532664,,,N,26.54,한식
3770000-101-1986-60021,일미식당,19861230,경기도 수원시 팔달구 향교로 2 (매산로1가),경기도 수원시 팔달구 매산로1가 60-3,16455.0,37.2674002561,127.0015780212,영업/정상,영업,031-251-9640,18.36,200071.615240529,418384.432067905,유흥업소밀집지역,상수도전용,N,18.36,한식
5610000-101-1993-00146,일미식당,19930610,경기도 수원시 영통구 매영로 46 (매탄동),경기도 수원시 영통구 매탄동 200-11,16540.0,37.2689286043,127.0477204657,영업/정상,영업,031-213-3524,27.95,204159.622820042,418552.284986061,,상수도전용,N,27.95,한식
3750000-101-2023-00103,일미통닭,20230619,"경기도 수원시 장안구 대평로39번길 8, 상가동 1층 101호 (정자동, 꽃뫼노을마을 대동아파트)",경기도 수원시 장안구 정자동 888-2 꽃뫼노을마을 대동아파트,16319.0,37.2919329081,126.9944438615,영업/정상,영업,031-253-3690,19.80,199408.714493844,421147.891649546,,상수도전용,N,19.8,치킨
3770000-101-2023-00437,일바,20231208,"경기도 수원시 팔달구 효원로249번길 46-19, 2층 (인계동)",경기도 수원시 팔달구 인계동 1042-6,16490.0,37.2643840621,127.0311125244,영업/정상,영업,,243.57,202688.862034723,418047.910358832,,상수도전용,Y,243.57,기타
3770000-101-1992-00023,일번가해장국,19920306,경기도 수원시 팔달구 권광로187번길 10-3 (인계동),경기도 수원시 팔달구 인계동 1038-18,16489.0,37.2647578186,127.0321703485,영업/정상,영업,031-225-4868,71.94,202782.9793805,418089.826658435,,상수도전용,N,71.94,한식
3760000-101-1998-00078,일번지식당,19980810,경기도 수원시 권선구 덕영대로1126번길 36 (세류동),경기도 수원시 권선구 세류동 974-3,16656.0,37.2505753468,127.0134046086,영업/정상,영업,031-238-9455,14.80,201117.628203756,416517.108807044,주택가주변,상수도전용,N,14.8,한식
5610000-101-2023-00391,일보스시,20231023,"경기도 수원시 영통구 영통로200번길 21, 현대프라자 1층 104호 (영통동)",경기도 수원시 영통구 영통동 1106 현대프라자,16690.0,37.2446742507,127.0578552027,영업/정상,영업,,105.13,205071.118531263,415862.763564008,,,N,105.13,기타
3770000-101-2016-00159,일상다반상 수원본점,20160816,"경기도 수원시 팔달구 인계로138번길 22, 1층 (인계동)",경기도 수원시 팔달구 인계동 1039-5,16489.0,37.2661999698,127.0321501487,영업/정상,영업,031-233-0987,45.20,202783.867237521,418250.278624701,,상수도전용,N,45.2,한식
3770000-101-2021-00311,일상엔,20211203,"경기도 수원시 팔달구 고화로 8, 1층 (매산로3가)",경기도 수원시 팔달구 매산로3가 128-12,16456.0,37.2703484243,127.0081905941,영업/정상,영업,031-252-0914,133.86,200659.25960049,418710.788674838,,상수도전용,N,133.86,기타
3770000-101-2020-00302,일선(一線),20201110,"경기도 수원시 팔달구 경수대로446번길 61, 2층 202호 (인계동)",경기도 수원시 팔달구 인계동 1032-8,16489.0,37.2652900656,127.0300016456,영업/정상,영업,070-8803-2161,237.65,202592.329719475,418147.95019456,,상수도전용,Y,237.65,한식
3750000-101-2020-00148,일성,20201016,"경기도 수원시 장안구 율전로 92, 1층 105호 (율전동)",경기도 수원시 장안구 율전동 399-17 105호,16362.0,37.2975713206,126.9687712077,영업/정상,영업,031-546-2726,39.90,197161.218805442,421736.137299133,,상수도전용,N,39.9,일식
3760000-101-2024-00066,일식 미요이,20240312,"경기도 수원시 권선구 권선로 700, 1층 일부호 (권선동)",경기도 수원시 권선구 권선동 1028-1,16568.0,37.2586552383,127.0275957228,영업/정상,영업,,479.52,202377.647165289,417413.641771478,,,N,479.52,일식
3770000-101-2015-00099,일양양꼬치,20150430,"경기도 수원시 팔달구 갓매산로71번길 8, 상가 다동 107-1호 (매산로1가, 매산아파트)",경기도 수원시 팔달구 매산로1가 24 매산아파트,16455.0,37.269595939,127.0028380537,영업/정상,영업,,31.60,200123.025088984,418663.329523055,,상수도전용,N,31.6,치킨
5610000-101-2017-00300,일오삼분식,20171115,"경기도 수원시 영통구 삼성로 263, 1층 102호 (원천동)",경기도 수원시 영통구 원천동 250-3 102호,16521.0,37.2657308271,127.0626945573,영업/정상,영업,,55.10,205489.473046528,418197.189657719,,,N,55.1,한식
3770000-101-2017-00011,일월김밥,20170120,"경기도 수원시 팔달구 일월로42번길 8-3, 1층 (화서동, 조형빌딩)",경기도 수원시 팔달구 화서동 722-1 조형빌딩 1층,16422.0,37.2868464391,126.9792818798,영업/정상,영업,,161.64,198091.820853575,420541.54038632,,상수도전용,N,161.64,술집
3750000-101-2016-00128,일월메밀칼국수,20160721,"경기도 수원시 장안구 경수대로994번길 31 (송죽동, 광교프라자103호)",경기도 수원시 장안구 송죽동 195 광교프라자 103호,16298.0,37.3068994908,127.0037999839,영업/정상,영업,031-246-1210,82.42,200266.697560326,422768.134890711,,,N,82.42,한식
3770000-101-2007-00201,일월육일 수원역점,20070807,"경기도 수원시 팔달구 매산로 17-6, 1층 (매산로1가)",경기도 수원시 팔달구 매산로1가 43-4,16455.0,37.2678047726,127.0034588714,영업/정상,영업,031-244-4405,89.78,200240.252808027,418422.435861472,,상수도전용,N,89.78,카페
5610000-101-2013-00088,일유스시,20130401,"경기도 수원시 영통구 법조로149번길 254 (하동, 1층일부)",경기도 수원시 영통구 하동 967-2 1층일부,16512.0,37.2932746845,127.0693271614,영업/정상,영업,031-212-0235,77.00,206077.926122206,421258.217393236,,상수도전용,N,77.0,한식
3770000-101-2001-00626,일인자감자탕,20010427,경기도 수원시 팔달구 세지로 423 (우만동),경기도 수원시 팔달구 우만동 495-24,16234.0,37.2866567085,127.0309179533,영업/정상,영업,031-252-9112,89.50,202669.911508731,420519.849454713,,,N,89.5,한식
3760000-101-2007-00251,일인자감자탕,20071024,"경기도 수원시 권선구 금호로 237, 가동 (구운동)",경기도 수원시 권선구 구운동 139-85 가동,16410.0,37.2758983774,126.9760636179,영업/정상,영업,,124.70,197801.079920817,419317.551670576,,상수도전용,N,124.7,한식
3760000-101-2006-00219,일인자감자탕,20061113,경기도 수원시 권선구 세지로 21 (세류동),경기도 수원시 권선구 세류동 1010-7,16588.0,37.2542153691,127.0152079945,영업/정상,영업,031-233-8806,101.11,201274.898865874,416920.202487895,기타,상수도전용,N,101.11,한식
3760000-101-2001-00397,일인자감자탕 금곡점,20010615,"경기도 수원시 권선구 금곡로 5-6, 1층 (금곡동)",경기도 수원시 권선구 금곡동 779-8,16381.0,37.268488915,126.9386924941,영업/정상,영업,031-419-9903,191.63,194488.290533422,418507.616052232,기타,상수도전용,N,191.63,한식
3750000-101-2021-00009,일인자감자탕 장안구청점,20210120,"경기도 수원시 장안구 금당로 2, 1층 우측호 (조원동)",경기도 수원시 장안구 조원동 728-19,16282.0,37.3034850521,127.012917219,영업/정상,영업,,40.50,201079.076068656,422394.32112357,,상수도전용,N,40.5,한식
3750000-101-2002-00549,일인자감자탕 장안구청점,20021231,"경기도 수원시 장안구 금당로 2, 1층 (조원동)",경기도 수원시 장안구 조원동 728-19,16282.0,37.3034850521,127.012917219,영업/정상,영업,,126.30,201079.076068656,422394.32112357,주택가주변,상수도전용,N,126.3,한식
3760000-101-2007-00097,일일수작 수원곡반정점,20070503,"경기도 수원시 권선구 곡선로50번길 22-1 (곡반정동,101호)",경기도 수원시 권선구 곡반정동 570-11 101호,16671.0,37.237721877,127.0291243705,영업/정상,영업,,51.76,202508.193668339,415097.716335502,,,N,51.76,한식
5610000-101-2004-00239,일일수작 수원영통점,20041104,"경기도 수원시 영통구 청명남로50번길 6-7, 1층 (영통동)",경기도 수원시 영통구 영통동 1036-18,16705.0,37.2533971567,127.0768726599,영업/정상,영업,,91.98,206748.446963042,416831.709050743,,,N,91.98,한식
5610000-101-2018-00117,일일양,20180504,"경기도 수원시 영통구 영통로213번길 24, 1층 104호 (영통동)",경기도 수원시 영통구 영통동 978-1 104호,16698.0,37.246531578,127.055566722,영업/정상,영업,,47.51,204861.24135724,416068.405324732,,,N,47.51,기타
5610000-101-2022-00408,일일양 수원매탄점,20221122,"경기도 수원시 영통구 매탄로108번길 38, 메트로프라자 1층 101,102호 (매탄동)","경기도 수원시 영통구 매탄동 1266-1 메트로프라자 101,102호",16545.0,37.259779511,127.0453843753,영업/정상,영업,,61.30,203954.903667054,417539.850712011,,,N,61.3,양식
5610000-101-2022-00072,일일육오-이(1165-2),20220315,"경기도 수원시 영통구 매탄로65번길 3, 1층 (매탄동)",경기도 수원시 영통구 매탄동 1165-2,16546.0,37.256843137,127.0412746676,영업/정상,영업,,71.35,203588.318277202,417210.943009454,,,N,71.35,기타
3760000-101-2007-00209,일조원,20070917,경기도 수원시 권선구 새터로37번길 37 (세류동),경기도 수원시 권선구 세류동 659-1,16653.0,37.2518580007,127.0075102004,영업/정상,영업,031-222-2897,31.50,200595.209774668,416666.085595992,,상수도전용,N,31.5,중식
5610000-101-2008-00171,일품,20081110,"경기도 수원시 영통구 산남로 18-1, 1층 (매탄동)",경기도 수원시 영통구 매탄동 863-6,16541.0,37.2649820068,127.0481162477,영업/정상,영업,031-891-9990,30.40,204197.815565548,418115.031858943,,,N,30.4,치킨
5610000-101-2025-00131,일품 수원 회뜨락,20250422,"경기도 수원시 영통구 신원로 299, 1층 101호 (매탄동)",경기도 수원시 영통구 매탄동 371-1,16676.0,37.2621528151,127.0604033121,영업/정상,영업,,95.07,205289.043150434,417801.218658132,,,N,95.07,일식
3760000-101-2024-00193,일품 양평해장국,20240621,"경기도 수원시 권선구 금곡로197번길 28, 에이스카운티포유 1층 110호 (금곡동)",경기도 수원시 권선구 금곡동 1110 에이스카운티포유,16391.0,37.2747888876,126.9520007153,영업/정상,영업,,46.51,195670.827703125,419205.417659781,,,N,46.51,한식
3760000-101-2023-00306,일품 양평해장국 호매실점,20230823,"경기도 수원시 권선구 호매실로90번길 83, 102, 103호 (호매실동)",경기도 수원시 권선구 호매실동 1398-1,16630.0,37.2591667875,126.9635941343,영업/정상,영업,,66.62,196700.291214161,417471.102546348,기타,상수도전용,N,66.62,한식
3760000-101-2024-00224,일품 활 민물장어,20240719,"경기도 수원시 권선구 세지로42번길 49-1, 1층 일부호 (세류동)",경기도 수원시 권선구 세류동 1083-5,16579.0,37.2552848772,127.0188547858,영업/정상,영업,,96.72,201601.01528236,417041.372048088,,,N,96.72,기타
3770000-101-2024-00298,일품(봄)푸드,20240923,"경기도 수원시 팔달구 월드컵로 336, 3동 1층 (우만동)",경기도 수원시 팔달구 우만동 228 경기도여권민원실,16230.0,37.2883165126,127.0335137029,영업/정상,영업,,171.36,203263.61075856,420600.544733797,,상수도전용,N,171.36,한식
3760000-101-2003-00301,일품갈매기살,20030702,경기도 수원시 권선구 탑동로36번길 5-15 (탑동),경기도 수원시 권선구 탑동 789-4,16605.0,37.2728804744,126.9744264775,영업/정상,영업,031-291-5666,109.20,197662.606974936,418994.115421913,주택가주변,상수도전용,N,109.2,한식
3760000-101-2022-00228,일품마라탕,20220916,"경기도 수원시 권선구 세지로 20, 1층 일부호 (세류동)",경기도 수원시 권선구 세류동 1111-3,16589.0,37.2539005814,127.0153791587,영업/정상,영업,,32.16,201294.238093485,416886.148979227,,,N,32.16,기타
3760000-101-2006-00115,일품수타,20060706,경기도 수원시 권선구 동수원로46번길 32 (곡반정동),경기도 수원시 권선구 곡반정동 591-1,16672.0,37.2344005562,127.0258193235,영업/정상,영업,031-236-1174,97.66,202221.074463221,414721.489103771,기타,상수도전용,N,97.66,중식
3760000-101-1996-00144,일품숯불닭바베큐,19960917,경기도 수원시 권선구 권중로 62 (권선동),경기도 수원시 권선구 권선동 1257-3,16556.0,37.252206151,127.0310977935,영업/정상,영업,031-238-8284,36.56,202687.166663398,416697.243339942,아파트지역,상수도전용,N,36.56,치킨
